QR;FORMALIDAD;FMI;RELACIÓN DE TENECIA DEL XTF;LC_PREDIO;lc_estructura_novedad_numero_predial;lc_Novedad;JUSTIFICACION_NOVEDAD;CONTAR LC PREDIO;CONTAR LC ESTRUCTURA;CONDICIÓN DE LC PREDIO (22);NPN PROVISIONAL LC_PREDIO (18);CONDICION_LC_ESTRUCTURA_NOVEDAD (22);NPN PROVISIONAL LC_ESTRUCTURA (18);BUSCAR_LC_PREDIO;BUSCAR_LC_ESTRUCTURA;ESTADO_FMI;FMI_R2;CC VIGENTE
7316863097;Informal;43871;Posesion;73168000300000001A016200000000;73168000300000001A016200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861184;Informal;42041;Posesion;73168000300000001A421200000000;73168000300000001A421200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316861062;Informal;32201;Posesion;73168000300000001A149200000000;73168000300000001A149200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861129;Informal;42041;Posesion;73168000300000001A420200000000;73168000300000001A420200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316863114;Informal;32201;Posesion;73168000300000001A148200000000;73168000300000001A148200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863110;Informal;43871;Posesion;73168000300000001A015200000000;73168000300000001A015200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863088;Informal;43871;Posesion;73168000300000001A014200000000;73168000300000001A014200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863058;Informal;32201;Posesion;73168000300000001A147200000000;73168000300000001A147200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863028;Informal;32201;Posesion;73168000300000001A146200000000;73168000300000001A146200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861071;Informal;32201;Posesion;73168000300000001A145200000000;73168000300000001A145200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863034;Informal;32201;Posesion;73168000300000001A144200000000;73168000300000001A144200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863121;Informal;41133;Posesion;73168000300000001A497200000000;73168000300000001A497200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316863117;Informal;32201;Posesion;73168000300000001A143200000000;73168000300000001A143200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861110;Informal;42041;Posesion;73168000300000001A419200000000;73168000300000001A419200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316863099;Informal;43871;Posesion;73168000300000001A013200000000;73168000300000001A013200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861045;Informal;32201;Posesion;73168000300000001A142200000000;73168000300000001A142200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863022;Informal;32201;Posesion;73168000300000001A141200000000;73168000300000001A141200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861143;Informal;42041;Posesion;73168000300000001A418200000000;73168000300000001A418200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316861113;Informal;32201;Posesion;73168000300000001A140200000000;73168000300000001A140200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861193;Informal;42041;Posesion;73168000300000001A417200000000;73168000300000001A417200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316861173;Informal;42041;Posesion;73168000300000001A416200000000;73168000300000001A416200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316861114;Informal;42041;Posesion;73168000300000001A415200000000;73168000300000001A415200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316862058;Informal;32201;Posesion;73168000300000001A139200000000;73168000300000001A139200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861117;Informal;42041;Posesion;73168000300000001A414200000000;73168000300000001A414200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316863081;Informal;43871;Posesion;73168000300000001A012200000000;73168000300000001A012200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863030;Informal;32201;Posesion;73168000300000001A138200000000;73168000300000001A138200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861067;Informal;32201;Posesion;73168000300000001A137200000000;73168000300000001A137200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863109;Informal;43871;Posesion;73168000300000001A011200000000;73168000300000001A011200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863043;Informal;32201;Posesion;73168000300000001A136200000000;73168000300000001A136200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863079;Informal;41133;Posesion;73168000300000001A496200000000;73168000300000001A496200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862066;Informal;32201;Posesion;73168000300000001A135200000000;73168000300000001A135200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861135;Informal;41133;Posesion;73168000300000001A495200000000;73168000300000001A495200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316863106;Informal;43871;Posesion;73168000300000001A010200000000;73168000300000001A010200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863033;Informal;32201;Posesion;73168000300000001A134200000000;73168000300000001A134200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861201;Informal;44771;Posesion;73168000300000001A324200000000;73168000300000001A324200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316863057;Informal;32201;Posesion;73168000300000001A133200000000;73168000300000001A133200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316822876;Formal;53430;Dominio;731680003000000010136000000000;731680003000000010136000000000;Ninguna;;1;1;0;0;0;0;731680003000000010136000000000;731680003000000010136000000000;ACTIVO;53430;731680003000000010136000000000
7316861185;Informal;42041;Posesion;73168000300000001A413200000000;73168000300000001A413200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316824502;Informal;41133;Posesion;73168000300000001A494200000000;73168000300000001A494200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316863116;Informal;32201;Posesion;73168000300000001A132200000000;73168000300000001A132200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861118;Informal;42041;Posesion;73168000300000001A412200000000;73168000300000001A412200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316863103;Informal;32201;Posesion;73168000300000001A131200000000;73168000300000001A131200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863060;Informal;32201;Posesion;73168000300000001A130200000000;73168000300000001A130200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863051;Informal;32201;Posesion;73168000300000001A129200000000;73168000300000001A129200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863048;Informal;32201;Posesion;73168000300000001A128200000000;73168000300000001A128200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863062;Informal;32201;Posesion;73168000300000001A127200000000;73168000300000001A127200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863025;Informal;32201;Posesion;73168000300000001A126200000000;73168000300000001A126200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861057;Informal;32201;Posesion;73168000300000001A125200000000;73168000300000001A125200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861082;Informal;32201;Posesion;73168000300000001A124200000000;73168000300000001A124200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861205;Informal;44771;Posesion;73168000300000001A323200000000;73168000300000001A323200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316861038;Informal;32201;Posesion;73168000300000001A123200000000;73168000300000001A123200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861052;Informal;32201;Posesion;73168000300000001A122200000000;73168000300000001A122200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863104;Informal;43871;Posesion;73168000300000001A009200000000;73168000300000001A009200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863052;Informal;32201;Posesion;73168000300000001A121200000000;73168000300000001A121200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861047;Informal;32201;Posesion;73168000300000001A120200000000;73168000300000001A120200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861179;Informal;42041;Posesion;73168000300000001A411200000000;73168000300000001A411200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
TITULACION_CONJUNTA;;;;;;;;18;18;;;;;NO ESTA;NO ESTA;NO ESTA;NO ESTA;
7316863029;Informal;32201;Posesion;73168000300000001A119200000000;73168000300000001A119200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863067;Informal;43871;Posesion;73168000300000001A008200000000;73168000300000001A008200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863031;Informal;32201;Posesion;73168000300000001A118200000000;73168000300000001A118200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863111;Informal;43871;Posesion;73168000300000001A007200000000;73168000300000001A007200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861041;Informal;32201;Posesion;73168000300000001A117200000000;73168000300000001A117200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861198;Informal;44771;Posesion;73168000300000001A322200000000;73168000300000001A322200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316861085;Informal;32201;Posesion;73168000300000001A116200000000;73168000300000001A116200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863100;Informal;43871;Posesion;73168000300000001A006200000000;73168000300000001A006200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861170;Informal;44771;Posesion;73168000300000001A321200000000;73168000300000001A321200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316861058;Informal;32201;Posesion;73168000300000001A115200000000;73168000300000001A115200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861204;Informal;44771;Posesion;73168000300000001A320200000000;73168000300000001A320200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316863038;Informal;32201;Posesion;73168000300000001A114200000000;73168000300000001A114200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863068;Informal;43871;Posesion;73168000300000001A005200000000;73168000300000001A005200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863107;Informal;43871;Posesion;73168000300000001A004200000000;73168000300000001A004200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861081;Informal;32201;Posesion;73168000300000001A113200000000;73168000300000001A113200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861171;Informal;42041;Posesion;73168000300000001A410200000000;73168000300000001A410200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316863035;Informal;32201;Posesion;73168000300000001A112200000000;73168000300000001A112200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861208;Informal;44771;Posesion;73168000300000001A319200000000;73168000300000001A319200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316861132;Informal;44771;Posesion;73168000300000001A318200000000;73168000300000001A318200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316861065;Informal;32201;Posesion;73168000300000001A111200000000;73168000300000001A111200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863037;Informal;32201;Posesion;73168000300000001A110200000000;73168000300000001A110200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862050;Informal;32201;Posesion;73168000300000001A109200000000;73168000300000001A109200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316814234;Formal;32201;Dominio;731680003000000010025000000000;731680003000000010025000000000;Desenglobe;Predio formal del cual se desengloba otro formal;1;8;0;0;0;0;731680003000000010025000000000;731680003000000010025000000000;ACTIVO;32201;731680003000000010025000000000
7316827496;Formal;42041;Dominio;731680003000000010045000000000;731680003000000010045000000000;Ninguna;;1;1;0;0;0;0;731680003000000010045000000000;731680003000000010045000000000;ACTIVO;42041;731680003000000010045000000000
7316824865;Formal;41702;Dominio;731680003000000010052000000000;731680003000000010052000000000;Ninguna;;1;1;0;0;0;0;731680003000000010052000000000;731680003000000010052000000000;ACTIVO;41702;731680003000000010052000000000
7316815415;Formal;44771;Dominio;731680003000000010055000000000;731680003000000010055000000000;Ninguna;;1;1;0;0;0;0;731680003000000010055000000000;731680003000000010055000000000;ACTIVO;44771;731680003000000010055000000000
7316824511;Formal-sin remanente;43148;Dominio;731680003000000010072000000000;731680003000000010072000000000;Ninguna;;1;1;0;0;0;0;731680003000000010072000000000;731680003000000010072000000000;ACTIVO;43148;731680003000000010072000000000
7316822915;Formal-sin remanente;44896;Dominio;731680003000000010053000000000;731680003000000010053000000000;Ninguna;;1;1;0;0;0;0;731680003000000010053000000000;731680003000000010053000000000;ACTIVO;44896;731680003000000010053000000000
7316822923;Formal;45163;Dominio;731680003000000010080000000000;731680003000000010080000000000;Ninguna;;1;1;0;0;0;0;731680003000000010080000000000;731680003000000010080000000000;ACTIVO;45163;731680003000000010080000000000
7316822926;Formal;45400;Dominio;731680003000000010084000000000;731680003000000010084000000000;Ninguna;;1;1;0;0;0;0;731680003000000010084000000000;731680003000000010084000000000;ACTIVO;45400;731680003000000010084000000000
7316827501;Formal;41133;Dominio;731680003000000010063000000000;731680003000000010063000000000;Ninguna;;1;1;0;0;0;0;731680003000000010063000000000;731680003000000010063000000000;ACTIVO;41133;731680003000000010063000000000
7316800727;Formal;43871;Dominio;73168000300000001A003000000000;731680003000000010025000000000;Desenglobe;Predio formal no inscrito en la base de datos catastral;1;8;0;A;0;0;NO ESTA;731680003000000010025000000000;ACTIVO;NO ESTA;731680003000000010025000000000
7316801984;Formal-sin remanente;43972;Dominio;731680003000000010038000000000;731680003000000010038000000000;Ninguna;;1;2;0;0;0;0;731680003000000010038000000000;731680003000000010038000000000;ACTIVO;32,201;731680003000000010038000000000
7316803409;Formal-sin remanente;48461;Dominio;73168000300000001A053000000000;731680003000000010038000000000;Desenglobe;Predio formal no inscrito en la base de datos catastral;1;2;0;A;0;0;NO ESTA;731680003000000010038000000000;ACTIVO;NO ESTA;731680003000000010038000000000
7316803040;Formal-sin remanente;56431;Dominio;73168000300000001A051000000000;731680003000000010025000000000;Desenglobe;Predio formal no inscrito en la base de datos catastral;1;8;0;A;0;0;NO ESTA;731680003000000010025000000000;ACTIVO;NO ESTA;731680003000000010025000000000
7316851000;Formal-sin remanente;42615;Dominio;731680003000000010041000000000;731680003000000010041000000000;Ninguna;;1;1;0;0;0;0;731680003000000010041000000000;731680003000000010041000000000;ACTIVO;42615;731680003000000010041000000000
7316862109;Informal;32201;Posesion;73168000300000001A107200000000;73168000300000001A107200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862110;Informal;32201;Posesion;73168000300000001A106200000000;73168000300000001A106200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862111;Informal;32201;Posesion;73168000300000001A105200000000;73168000300000001A105200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316804603;Formal-sin remanente;40634;Dominio;73168000400000001A025000000000;73168000400000001A025000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010080000000000
7316803038;Formal-sin remanente;56429;Dominio;731680003000000010167000000000;731680003000000010167000000000;Ninguna;;1;1;0;0;0;0;731680003000000010167000000000;731680003000000010167000000000;ACTIVO;56249;731680003000000010167000000000
7316822883;Formal-sin remanente;55548;Dominio;731680003000000010145000000000;731680003000000010145000000000;Ninguna;;1;1;0;0;0;0;731680003000000010145000000000;731680003000000010145000000000;ACTIVO;55548;731680003000000010145000000000
7316851001;Informal;32201;Posesion;73168000300000001A104200000000;73168000300000001A104200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316851003;Informal;32201;Posesion;73168000300000001A103200000000;73168000300000001A103200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316851004;Informal;32201;Posesion;73168000300000001A102200000000;73168000300000001A102200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316813792;Formal;44803;Dominio;731680003000000010075000000000;731680003000000010075000000000;Ninguna;;1;1;0;0;0;0;731680003000000010075000000000;731680003000000010075000000000;ACTIVO;44803;731680003000000010075000000000
7316851204;Informal;59732;Posesion;73168000200000038A004200000000;73168000200000038A004200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360035000000000
7316864009;Informal;37086;Posesion;73168000200000036A031200000000;73168000200000036A031200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360016000000000
7316815302;Formal;58936;Dominio;731680002000000360090000000000;731680002000000360090000000000;Ninguna;;1;1;0;0;0;0;731680002000000360090000000000;731680002000000360090000000000;ACTIVO;58936;731680002000000360090000000000
7316864077;Informal;5900;Posesion;73168000200000038A055200000000;73168000200000038A055200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000380010000000000
7316864028;Informal;5900;Posesion;73168000200000038A054200000000;73168000200000038A054200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000380010000000000
7316860048;Informal;10179;Posesion;73168000400000036A041200000000;73168000400000036A041200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360052000000000
7316866008;Informal;26352;Posesion;73168000400000036A095200000000;73168000400000036A095200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360076000000000
7316862009;Informal;29799;Posesion;73168000300000001A539200000000;73168000300000001A539200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010028000000000
7316882647;Informal;5900;Posesion;73168000200000038A053200000000;73168000200000038A053200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000380010000000000
7316811339;Informal;18274;Ocupación;73168000400000036A078200000000;731680004000000360037000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680004000000360037000000000;ACTIVO;NO ESTA;731680004000000360037000000000
7316869003;Informal;49591;Posesion;73168000400000036A006200000000;73168000400000036A006200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360057000000000
7316867013;Informal;1081;Posesion;73168000400000001A131200000000;73168000400000001A131200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010044000000000
7316861001;Informal;53118;Posesion;73168000300000001A045200000000;73168000300000001A045200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010150000000000
7316814249;Informal;53055;Posesion;73168000400000036A011200000000;73168000400000036A011200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360069000000000
7316861015;Informal;58124;Posesion;73168000400000001A020200000000;73168000400000001A020200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010099000000000
7316868015;Informal;22580;Posesion;73168000400000038A029200000000;73168000400000038A029200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000380002000000000
